HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:04.725,0.962,0.22,0.155
2000-01-08 20:25:04.738,0.959,0.22,0.073
2000-01-08 20:25:04.750,0.991,0.255,0.026
2000-01-08 20:25:04.763,1.161,0.282,-0.029
2000-01-08 20:25:04.774,1.29,0.32,-0.094
2000-01-08 20:25:04.787,1.323,0.311,-0.182
2000-01-08 20:25:04.799,1.284,0.308,-0.255
2000-01-08 20:25:04.812,1.273,0.305,-0.273
2000-01-08 20:25:04.825,1.393,0.308,-0.255
2000-01-08 20:25:04.838,1.475,0.367,-0.211
2000-01-08 20:25:04.850,1.393,0.419,-0.208
2000-01-08 20:25:04.863,1.27,0.443,-0.24
2000-01-08 20:25:04.875,1.164,0.44,-0.264
2000-01-08 20:25:04.888,1.106,0.457,-0.302
2000-01-08 20:25:04.899,1.144,0.472,-0.308
2000-01-08 20:25:04.912,1.235,0.463,-0.311
2000-01-08 20:25:04.924,1.229,0.499,-0.32
2000-01-08 20:25:04.937,1.132,0.54,-0.311
2000-01-08 20:25:04.950,1.044,0.554,-0.331
2000-01-08 20:25:04.963,0.953,0.554,-0.32
2000-01-08 20:25:04.975,0.859,0.575,-0.32
2000-01-08 20:25:04.988,0.786,0.63,-0.305
2000-01-08 20:25:05.000,0.783,0.666,-0.279
2000-01-08 20:25:05.013,0.792,0.689,-0.282
2000-01-08 20:25:05.024,0.9,0.748,-0.331
2000-01-08 20:25:05.037,1.164,0.839,-0.32
2000-01-08 20:25:05.049,1.276,0.871,-0.287
2000-01-08 20:25:05.062,1.17,0.85,-0.249
2000-01-08 20:25:05.075,1.026,0.804,-0.238
2000-01-08 20:25:05.088,0.944,0.818,-0.235
2000-01-08 20:25:05.100,0.941,0.874,-0.176
2000-01-08 20:25:05.113,1.076,0.906,-0.135
2000-01-08 20:25:05.125,1.164,0.886,-0.152
2000-01-08 20:25:05.138,1.097,0.833,-0.182
2000-01-08 20:25:05.149,1.009,0.848,-0.252
2000-01-08 20:25:05.162,0.821,0.862,-0.276
2000-01-08 20:25:05.174,0.683,0.83,-0.331
2000-01-08 20:25:05.187,0.589,0.78,-0.367
2000-01-08 20:25:05.200,0.499,0.751,-0.402
2000-01-08 20:25:05.213,0.49,0.754,-0.384
2000-01-08 20:25:05.225,0.554,0.76,-0.358
2000-01-08 20:25:05.238,0.551,0.762,-0.346
2000-01-08 20:25:05.250,0.54,0.751,-0.446
2000-01-08 20:25:05.263,0.578,0.748,-0.537
2000-01-08 20:25:05.274,0.598,0.765,-0.587
2000-01-08 20:25:05.287,0.554,0.774,-0.613
2000-01-08 20:25:05.299,0.469,0.762,-0.636
2000-01-08 20:25:05.312,0.416,0.76,-0.657
2000-01-08 20:25:05.325,0.504,0.804,-0.654
2000-01-08 20:25:05.338,0.683,0.874,-0.636
2000-01-08 20:25:05.350,0.628,0.897,-0.622
2000-01-08 20:25:05.363,0.46,0.897,-0.672
2000-01-08 20:25:05.375,0.378,0.862,-0.724
2000-01-08 20:25:05.388,0.364,0.83,-0.789
2000-01-08 20:25:05.399,0.367,0.821,-0.806
2000-01-08 20:25:05.412,0.402,0.839,-0.801
2000-01-08 20:25:05.424,0.39,0.889,-0.795
2000-01-08 20:25:05.437,0.387,0.933,-0.774
2000-01-08 20:25:05.450,0.396,0.959,-0.745
2000-01-08 20:25:05.463,0.411,0.959,-0.689
2000-01-08 20:25:05.475,0.481,0.933,-0.654
2000-01-08 20:25:05.488,0.525,0.921,-0.642
2000-01-08 20:25:05.500,0.569,0.921,-0.663
2000-01-08 20:25:05.513,0.569,0.906,-0.669
2000-01-08 20:25:05.524,0.534,0.897,-0.672
2000-01-08 20:25:05.537,0.548,0.845,-0.689
2000-01-08 20:25:05.549,0.531,0.768,-0.707
2000-01-08 20:25:05.562,0.504,0.768,-0.718
2000-01-08 20:25:05.575,0.551,0.765,-0.748
2000-01-08 20:25:05.588,0.554,0.727,-0.754
2000-01-08 20:25:05.600,0.493,0.657,-0.762
2000-01-08 20:25:05.613,0.425,0.572,-0.815
2000-01-08 20:25:05.625,0.431,0.543,-0.871
2000-01-08 20:25:05.638,0.455,0.551,-0.821
2000-01-08 20:25:05.649,0.46,0.554,-0.695
2000-01-08 20:25:05.662,0.449,0.51,-0.56
2000-01-08 20:25:05.674,0.425,0.46,-0.443
2000-01-08 20:25:05.687,0.46,0.484,-0.334
