HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-01-15 11:06:07.200,0.957,-0.238,-0.203
2016-01-15 11:06:07.213,0.957,-0.227,-0.191
2016-01-15 11:06:07.225,0.969,-0.207,-0.184
2016-01-15 11:06:07.238,0.980,-0.195,-0.188
2016-01-15 11:06:07.250,0.984,-0.184,-0.188
2016-01-15 11:06:07.263,0.984,-0.188,-0.199
2016-01-15 11:06:07.275,0.977,-0.195,-0.207
2016-01-15 11:06:07.288,0.973,-0.199,-0.211
2016-01-15 11:06:07.300,0.973,-0.199,-0.203
2016-01-15 11:06:07.313,0.977,-0.184,-0.203
2016-01-15 11:06:07.325,0.984,-0.172,-0.199
2016-01-15 11:06:07.338,0.977,-0.176,-0.199
2016-01-15 11:06:07.350,0.977,-0.188,-0.203
2016-01-15 11:06:07.363,0.973,-0.188,-0.207
2016-01-15 11:06:07.375,0.973,-0.180,-0.219
2016-01-15 11:06:07.388,0.977,-0.160,-0.227
2016-01-15 11:06:07.400,0.965,-0.160,-0.219
2016-01-15 11:06:07.413,0.965,-0.164,-0.199
2016-01-15 11:06:07.425,0.977,-0.176,-0.203
2016-01-15 11:06:07.438,0.973,-0.195,-0.199
2016-01-15 11:06:07.450,0.977,-0.195,-0.191
2016-01-15 11:06:07.463,0.977,-0.195,-0.199
2016-01-15 11:06:07.475,0.973,-0.188,-0.207
2016-01-15 11:06:07.488,0.969,-0.160,-0.219
2016-01-15 11:06:07.500,0.953,-0.145,-0.211
2016-01-15 11:06:07.513,0.977,-0.137,-0.203
2016-01-15 11:06:07.525,0.988,-0.148,-0.203
2016-01-15 11:06:07.538,0.992,-0.164,-0.203
2016-01-15 11:06:07.550,0.980,-0.172,-0.207
2016-01-15 11:06:07.563,0.977,-0.172,-0.207
2016-01-15 11:06:07.575,0.980,-0.188,-0.223
2016-01-15 11:06:07.588,0.984,-0.148,-0.223
2016-01-15 11:06:07.600,0.984,-0.125,-0.207
2016-01-15 11:06:07.613,0.984,-0.137,-0.203
2016-01-15 11:06:07.625,0.984,-0.152,-0.203
2016-01-15 11:06:07.638,0.977,-0.152,-0.219
2016-01-15 11:06:07.650,0.980,-0.133,-0.242
2016-01-15 11:06:07.663,0.984,-0.121,-0.242
2016-01-15 11:06:07.675,0.977,-0.133,-0.246
2016-01-15 11:06:07.688,0.977,-0.145,-0.246
2016-01-15 11:06:07.700,0.977,-0.117,-0.238
2016-01-15 11:06:07.713,0.977,-0.094,-0.227
2016-01-15 11:06:07.725,0.977,-0.090,-0.227
2016-01-15 11:06:07.738,0.977,-0.105,-0.234
2016-01-15 11:06:07.750,0.969,-0.125,-0.238
2016-01-15 11:06:07.763,0.973,-0.137,-0.238
2016-01-15 11:06:07.775,0.984,-0.129,-0.230
2016-01-15 11:06:07.788,0.984,-0.109,-0.234
2016-01-15 11:06:07.800,0.984,-0.086,-0.238
2016-01-15 11:06:07.813,0.969,-0.094,-0.234
2016-01-15 11:06:07.825,0.973,-0.098,-0.242
2016-01-15 11:06:07.838,0.977,-0.105,-0.234
2016-01-15 11:06:07.850,0.980,-0.117,-0.238
2016-01-15 11:06:07.863,0.984,-0.109,-0.238
2016-01-15 11:06:07.875,0.988,-0.078,-0.234
2016-01-15 11:06:07.888,0.988,-0.078,-0.230
2016-01-15 11:06:07.900,0.980,-0.082,-0.234
2016-01-15 11:06:07.913,0.977,-0.098,-0.238
2016-01-15 11:06:07.925,0.980,-0.098,-0.238
2016-01-15 11:06:07.938,0.988,-0.117,-0.250
2016-01-15 11:06:07.950,0.992,-0.098,-0.246
2016-01-15 11:06:07.963,0.984,-0.102,-0.234
2016-01-15 11:06:07.975,0.988,-0.105,-0.238
2016-01-15 11:06:07.988,0.980,-0.090,-0.238
2016-01-15 11:06:08.000,0.969,-0.078,-0.246
2016-01-15 11:06:08.013,0.977,-0.086,-0.246
2016-01-15 11:06:08.025,0.977,-0.094,-0.246
2016-01-15 11:06:08.038,0.977,-0.094,-0.238
2016-01-15 11:06:08.050,0.980,-0.090,-0.234
2016-01-15 11:06:08.063,0.980,-0.086,-0.238
2016-01-15 11:06:08.075,0.977,-0.090,-0.234
2016-01-15 11:06:08.088,0.984,-0.109,-0.227
2016-01-15 11:06:08.100,0.988,-0.109,-0.230
2016-01-15 11:06:08.113,0.980,-0.121,-0.234
2016-01-15 11:06:08.125,0.973,-0.117,-0.234
2016-01-15 11:06:08.138,0.973,-0.117,-0.234
2016-01-15 11:06:08.150,0.973,-0.125,-0.238
2016-01-15 11:06:08.163,0.977,-0.121,-0.238
2016-01-15 11:06:08.175,0.973,-0.137,-0.234
2016-01-15 11:06:08.188,0.977,-0.133,-0.238
2016-01-15 11:06:08.200,0.977,-0.141,-0.246
2016-01-15 11:06:08.213,0.984,-0.137,-0.246
2016-01-15 11:06:08.225,0.980,-0.137,-0.238
2016-01-15 11:06:08.238,0.977,-0.156,-0.230
2016-01-15 11:06:08.250,0.984,-0.160,-0.219
2016-01-15 11:06:08.263,0.996,-0.145,-0.219
2016-01-15 11:06:08.275,0.996,-0.129,-0.227
2016-01-15 11:06:08.288,0.984,-0.117,-0.246
2016-01-15 11:06:08.300,0.977,-0.125,-0.242
2016-01-15 11:06:08.313,0.965,-0.129,-0.246
2016-01-15 11:06:08.325,0.965,-0.141,-0.242
2016-01-15 11:06:08.338,0.961,-0.133,-0.238
2016-01-15 11:06:08.350,0.969,-0.129,-0.223
2016-01-15 11:06:08.363,0.973,-0.121,-0.223
2016-01-15 11:06:08.375,0.980,-0.113,-0.207
2016-01-15 11:06:08.388,0.988,-0.125,-0.211
2016-01-15 11:06:08.400,0.992,-0.137,-0.230
2016-01-15 11:06:08.413,0.980,-0.164,-0.223
2016-01-15 11:06:08.425,0.977,-0.141,-0.211
2016-01-15 11:06:08.438,0.977,-0.133,-0.207
2016-01-15 11:06:08.450,0.977,-0.145,-0.207
2016-01-15 11:06:08.463,0.977,-0.141,-0.203
2016-01-15 11:06:08.475,0.977,-0.145,-0.203
2016-01-15 11:06:08.488,0.977,-0.145,-0.207
2016-01-15 11:06:08.500,0.969,-0.148,-0.215
2016-01-15 11:06:08.513,0.977,-0.156,-0.215
2016-01-15 11:06:08.525,0.980,-0.160,-0.223
2016-01-15 11:06:08.538,0.980,-0.121,-0.211
2016-01-15 11:06:08.550,0.977,-0.121,-0.203
2016-01-15 11:06:08.563,0.977,-0.125,-0.199
2016-01-15 11:06:08.575,0.977,-0.137,-0.191
2016-01-15 11:06:08.588,0.980,-0.145,-0.195
2016-01-15 11:06:08.600,0.984,-0.137,-0.199
2016-01-15 11:06:08.613,0.996,-0.129,-0.203
2016-01-15 11:06:08.625,0.988,-0.129,-0.199
2016-01-15 11:06:08.638,0.980,-0.133,-0.195
2016-01-15 11:06:08.650,0.980,-0.145,-0.207
2016-01-15 11:06:08.663,0.980,-0.113,-0.191
2016-01-15 11:06:08.675,0.980,-0.109,-0.195
2016-01-15 11:06:08.688,0.977,-0.105,-0.195
2016-01-15 11:06:08.700,0.977,-0.105,-0.188
2016-01-15 11:06:08.713,0.984,-0.113,-0.199
2016-01-15 11:06:08.725,0.984,-0.121,-0.207
2016-01-15 11:06:08.738,0.977,-0.117,-0.211
2016-01-15 11:06:08.750,0.980,-0.113,-0.207
2016-01-15 11:06:08.763,0.988,-0.121,-0.203
2016-01-15 11:06:08.775,0.988,-0.137,-0.199
2016-01-15 11:06:08.788,0.984,-0.137,-0.195
2016-01-15 11:06:08.800,0.980,-0.129,-0.195
2016-01-15 11:06:08.813,0.988,-0.133,-0.195
2016-01-15 11:06:08.825,0.992,-0.125,-0.203
2016-01-15 11:06:08.838,0.992,-0.125,-0.207
2016-01-15 11:06:08.850,0.984,-0.125,-0.203
2016-01-15 11:06:08.863,0.988,-0.125,-0.199
2016-01-15 11:06:08.875,0.992,-0.129,-0.199
2016-01-15 11:06:08.888,0.992,-0.129,-0.199
2016-01-15 11:06:08.900,0.988,-0.129,-0.188
2016-01-15 11:06:08.913,0.988,-0.129,-0.176
2016-01-15 11:06:08.925,0.992,-0.125,-0.180
2016-01-15 11:06:08.938,0.996,-0.125,-0.188
2016-01-15 11:06:08.950,0.996,-0.125,-0.188
2016-01-15 11:06:08.963,0.996,-0.121,-0.184
2016-01-15 11:06:08.975,0.996,-0.121,-0.176
2016-01-15 11:06:08.988,0.996,-0.125,-0.164
2016-01-15 11:06:09.000,0.992,-0.125,-0.172
2016-01-15 11:06:09.013,0.996,-0.137,-0.168
2016-01-15 11:06:09.025,0.992,-0.129,-0.168
2016-01-15 11:06:09.038,0.984,-0.129,-0.168
2016-01-15 11:06:09.050,0.992,-0.129,-0.168
2016-01-15 11:06:09.063,0.992,-0.129,-0.160
2016-01-15 11:06:09.075,0.996,-0.125,-0.156
2016-01-15 11:06:09.088,0.996,-0.125,-0.148
2016-01-15 11:06:09.100,0.996,-0.125,-0.145
2016-01-15 11:06:09.113,0.988,-0.137,-0.137
2016-01-15 11:06:09.125,0.992,-0.137,-0.137
2016-01-15 11:06:09.138,0.996,-0.137,-0.133
2016-01-15 11:06:09.150,1.004,-0.129,-0.129
2016-01-15 11:06:09.163,1.000,-0.137,-0.125
2016-01-15 11:06:09.175,0.996,-0.145,-0.125
2016-01-15 11:06:09.188,0.996,-0.145,-0.121
2016-01-15 11:06:09.200,1.000,-0.137,-0.121
2016-01-15 11:06:09.213,1.000,-0.137,-0.121
2016-01-15 11:06:09.225,1.004,-0.141,-0.117
2016-01-15 11:06:09.238,1.004,-0.137,-0.102
2016-01-15 11:06:09.250,1.008,-0.121,-0.102
2016-01-15 11:06:09.263,1.012,-0.133,-0.109
2016-01-15 11:06:09.275,0.996,-0.148,-0.094
2016-01-15 11:06:09.288,1.004,-0.129,-0.090
2016-01-15 11:06:09.300,1.008,-0.137,-0.078
2016-01-15 11:06:09.313,1.012,-0.129,-0.070
2016-01-15 11:06:09.325,1.027,-0.137,-0.070
2016-01-15 11:06:09.338,1.023,-0.113,-0.063
2016-01-15 11:06:09.350,1.031,-0.094,-0.035
2016-01-15 11:06:09.363,1.020,-0.102,-0.043
2016-01-15 11:06:09.375,1.016,-0.113,-0.020
2016-01-15 11:06:09.388,1.035,-0.133,0.008
2016-01-15 11:06:09.400,1.035,-0.152,0.027
2016-01-15 11:06:09.413,1.039,-0.152,0.012
2016-01-15 11:06:09.425,1.043,-0.133,0.012
2016-01-15 11:06:09.438,1.059,-0.141,-0.055
2016-01-15 11:06:09.450,1.074,-0.145,-0.156
2016-01-15 11:06:09.463,1.133,-0.156,-0.125
2016-01-15 11:06:09.475,1.156,-0.117,-0.059
2016-01-15 11:06:09.488,1.164,-0.109,0.004
2016-01-15 11:06:09.500,1.164,-0.117,0.059
2016-01-15 11:06:09.513,1.184,-0.129,0.117
2016-01-15 11:06:09.525,1.180,-0.148,0.047
2016-01-15 11:06:09.538,1.191,-0.113,0.023
2016-01-15 11:06:09.550,1.176,-0.172,0.039
2016-01-15 11:06:09.563,1.156,-0.176,0.047
2016-01-15 11:06:09.575,1.168,-0.086,0.078
2016-01-15 11:06:09.588,1.172,-0.082,0.129
2016-01-15 11:06:09.600,1.152,-0.082,0.156
2016-01-15 11:06:09.613,1.105,-0.043,0.199
2016-01-15 11:06:09.625,1.082,-0.035,0.246
2016-01-15 11:06:09.638,1.004,0.109,0.160
2016-01-15 11:06:09.650,0.988,-0.031,-0.191
2016-01-15 11:06:09.663,0.883,-0.141,-0.277
2016-01-15 11:06:09.675,0.789,-0.219,-0.348
2016-01-15 11:06:09.688,0.715,-0.316,-0.395
2016-01-15 11:06:09.700,0.664,-0.344,-0.426
2016-01-15 11:06:09.713,0.664,-0.297,-0.418
2016-01-15 11:06:09.725,0.684,-0.246,-0.406
2016-01-15 11:06:09.738,0.703,-0.195,-0.371
2016-01-15 11:06:09.750,0.715,-0.129,-0.320
2016-01-15 11:06:09.763,0.742,-0.066,-0.270
2016-01-15 11:06:09.775,0.781,-0.023,-0.238
2016-01-15 11:06:09.788,0.820,-0.023,-0.219
2016-01-15 11:06:09.800,0.840,-0.070,-0.219
2016-01-15 11:06:09.813,0.844,-0.109,-0.234
2016-01-15 11:06:09.825,0.871,-0.113,-0.250
2016-01-15 11:06:09.838,0.910,-0.137,-0.277
2016-01-15 11:06:09.850,0.961,-0.148,-0.293
2016-01-15 11:06:09.863,0.996,-0.184,-0.281
2016-01-15 11:06:09.875,1.039,-0.203,-0.277
2016-01-15 11:06:09.888,1.090,-0.207,-0.258
2016-01-15 11:06:09.900,1.164,-0.152,-0.234
2016-01-15 11:06:09.913,1.246,-0.094,-0.211
2016-01-15 11:06:09.925,1.309,-0.074,-0.184
2016-01-15 11:06:09.938,1.324,-0.078,-0.148
2016-01-15 11:06:09.950,1.316,-0.102,-0.129
2016-01-15 11:06:09.963,1.316,-0.109,-0.148
2016-01-15 11:06:09.975,1.320,-0.102,-0.188
2016-01-15 11:06:09.988,1.320,-0.066,-0.246
2016-01-15 11:06:10.000,1.297,-0.016,-0.281
2016-01-15 11:06:10.013,1.293,0.043,-0.254
2016-01-15 11:06:10.025,1.285,0.117,-0.164
2016-01-15 11:06:10.038,1.230,0.109,-0.219
2016-01-15 11:06:10.050,1.211,0.215,-0.363
2016-01-15 11:06:10.063,1.195,0.441,-0.438
2016-01-15 11:06:10.075,1.164,0.605,-0.418
2016-01-15 11:06:10.088,1.129,0.660,-0.324
2016-01-15 11:06:10.100,1.117,0.691,-0.230
2016-01-15 11:06:10.113,1.113,0.707,-0.184
2016-01-15 11:06:10.125,1.102,0.652,-0.141
2016-01-15 11:06:10.138,1.086,0.555,-0.098
2016-01-15 11:06:10.150,1.063,0.480,-0.098
2016-01-15 11:06:10.163,1.105,0.129,-0.063
2016-01-15 11:06:10.175,0.934,-0.480,0.008
2016-01-15 11:06:10.188,0.902,-0.855,0.035
2016-01-15 11:06:10.200,0.918,-0.719,0.133
2016-01-15 11:06:10.213,1.012,-0.457,0.262
2016-01-15 11:06:10.225,1.035,-0.309,0.262
2016-01-15 11:06:10.238,1.117,-0.176,0.258
2016-01-15 11:06:10.250,1.105,-0.141,0.102
2016-01-15 11:06:10.263,1.094,-0.223,-0.012
2016-01-15 11:06:10.275,1.078,-0.281,-0.191
2016-01-15 11:06:10.288,1.129,-0.301,-0.301
2016-01-15 11:06:10.300,1.156,-0.137,-0.230
2016-01-15 11:06:10.313,1.109,-0.086,-0.117
2016-01-15 11:06:10.325,1.035,-0.125,-0.055
2016-01-15 11:06:10.338,0.977,-0.188,-0.043
2016-01-15 11:06:10.350,0.961,-0.152,-0.063
2016-01-15 11:06:10.363,0.977,-0.164,-0.074
2016-01-15 11:06:10.375,1.000,-0.238,-0.113
2016-01-15 11:06:10.388,0.988,-0.254,-0.148
2016-01-15 11:06:10.400,0.953,-0.242,-0.156
2016-01-15 11:06:10.413,0.941,-0.238,-0.160
2016-01-15 11:06:10.425,0.945,-0.234,-0.164
2016-01-15 11:06:10.438,0.965,-0.215,-0.164
2016-01-15 11:06:10.450,0.984,-0.203,-0.168
2016-01-15 11:06:10.463,0.996,-0.191,-0.176
2016-01-15 11:06:10.475,1.000,-0.191,-0.184
2016-01-15 11:06:10.488,1.020,-0.180,-0.176
2016-01-15 11:06:10.500,1.004,-0.188,-0.168
2016-01-15 11:06:10.513,0.996,-0.211,-0.164
2016-01-15 11:06:10.525,0.988,-0.211,-0.176
2016-01-15 11:06:10.538,0.980,-0.195,-0.180
2016-01-15 11:06:10.550,0.996,-0.172,-0.191
2016-01-15 11:06:10.563,1.020,-0.105,-0.211
2016-01-15 11:06:10.575,1.020,-0.152,-0.191
2016-01-15 11:06:10.588,0.980,-0.207,-0.180
2016-01-15 11:06:10.600,0.961,-0.250,-0.184
2016-01-15 11:06:10.613,0.953,-0.211,-0.195
2016-01-15 11:06:10.625,0.977,-0.176,-0.199
2016-01-15 11:06:10.638,0.980,-0.160,-0.195
2016-01-15 11:06:10.650,0.980,-0.152,-0.207
2016-01-15 11:06:10.663,0.965,-0.156,-0.207
2016-01-15 11:06:10.675,0.973,-0.125,-0.211
2016-01-15 11:06:10.688,0.980,-0.117,-0.223
2016-01-15 11:06:10.700,0.996,-0.113,-0.230
2016-01-15 11:06:10.713,1.000,-0.109,-0.230
2016-01-15 11:06:10.725,0.992,-0.098,-0.223
2016-01-15 11:06:10.738,0.988,-0.066,-0.191
2016-01-15 11:06:10.750,0.996,-0.035,-0.188
2016-01-15 11:06:10.763,1.000,-0.051,-0.195
2016-01-15 11:06:10.775,0.996,-0.059,-0.211
2016-01-15 11:06:10.788,1.000,-0.070,-0.219
2016-01-15 11:06:10.800,1.000,-0.051,-0.223
2016-01-15 11:06:10.813,0.992,-0.035,-0.207
2016-01-15 11:06:10.825,1.004,-0.047,-0.191
2016-01-15 11:06:10.838,1.012,-0.051,-0.199
2016-01-15 11:06:10.850,1.008,-0.051,-0.207
2016-01-15 11:06:10.863,1.004,-0.051,-0.219
2016-01-15 11:06:10.875,1.004,-0.051,-0.211
2016-01-15 11:06:10.888,1.016,-0.039,-0.203
2016-01-15 11:06:10.900,1.035,-0.031,-0.203
2016-01-15 11:06:10.913,1.043,-0.008,-0.207
2016-01-15 11:06:10.925,1.035,0.008,-0.207
2016-01-15 11:06:10.938,1.031,0.008,-0.215
2016-01-15 11:06:10.950,1.020,0.035,-0.234
2016-01-15 11:06:10.963,1.012,0.063,-0.223
2016-01-15 11:06:10.975,1.027,0.074,-0.199
2016-01-15 11:06:10.988,1.043,0.051,-0.199
2016-01-15 11:06:11.000,1.055,0.043,-0.219
2016-01-15 11:06:11.013,1.105,0.051,-0.215
2016-01-15 11:06:11.025,1.121,0.090,-0.195
2016-01-15 11:06:11.038,1.125,0.121,-0.184
2016-01-15 11:06:11.050,1.113,0.113,-0.195
2016-01-15 11:06:11.063,1.109,0.113,-0.215
2016-01-15 11:06:11.075,1.125,0.082,-0.207
2016-01-15 11:06:11.088,1.148,0.078,-0.188
2016-01-15 11:06:11.100,1.172,0.059,-0.172
2016-01-15 11:06:11.113,1.180,0.074,-0.172
2016-01-15 11:06:11.125,1.180,0.082,-0.164
2016-01-15 11:06:11.138,1.203,0.109,-0.145
2016-01-15 11:06:11.150,1.219,0.105,-0.125
2016-01-15 11:06:11.163,1.215,0.098,-0.117
2016-01-15 11:06:11.175,1.176,0.098,-0.117
2016-01-15 11:06:11.188,1.141,0.094,-0.125
2016-01-15 11:06:11.200,1.094,0.109,-0.125
2016-01-15 11:06:11.213,1.039,0.125,-0.113
2016-01-15 11:06:11.225,0.977,0.156,-0.125
2016-01-15 11:06:11.238,0.934,0.195,-0.156
2016-01-15 11:06:11.250,0.930,0.246,-0.184
2016-01-15 11:06:11.263,0.938,0.234,-0.172
2016-01-15 11:06:11.275,0.934,0.227,-0.117
2016-01-15 11:06:11.288,0.883,0.387,-0.141
2016-01-15 11:06:11.300,0.875,0.516,-0.145
2016-01-15 11:06:11.313,0.879,0.508,-0.188
2016-01-15 11:06:11.325,0.910,0.563,-0.246
2016-01-15 11:06:11.338,0.945,0.563,-0.262
2016-01-15 11:06:11.350,0.906,0.469,-0.242
2016-01-15 11:06:11.363,0.855,0.469,-0.262
2016-01-15 11:06:11.375,0.832,0.527,-0.324
2016-01-15 11:06:11.388,0.816,0.469,-0.320
2016-01-15 11:06:11.400,0.703,0.145,-0.262
2016-01-15 11:06:11.413,0.555,-0.250,-0.156
2016-01-15 11:06:11.425,0.508,-0.219,-0.074
2016-01-15 11:06:11.438,0.457,-0.207,-0.004
2016-01-15 11:06:11.450,0.465,-0.188,0.059
2016-01-15 11:06:11.463,0.504,-0.113,0.086
2016-01-15 11:06:11.475,0.547,-0.035,0.094
2016-01-15 11:06:11.488,0.582,0.023,0.086
2016-01-15 11:06:11.500,0.609,0.051,0.094
2016-01-15 11:06:11.513,0.664,0.082,0.105
2016-01-15 11:06:11.525,0.734,0.141,0.121
2016-01-15 11:06:11.538,0.809,0.168,0.113
2016-01-15 11:06:11.550,0.895,0.195,0.121
2016-01-15 11:06:11.563,0.980,0.262,0.141
2016-01-15 11:06:11.575,1.055,0.320,0.145
2016-01-15 11:06:11.588,1.113,0.344,0.133
2016-01-15 11:06:11.600,1.141,0.332,0.102
2016-01-15 11:06:11.613,1.180,0.336,0.047
2016-01-15 11:06:11.625,1.207,0.336,-0.027
2016-01-15 11:06:11.638,1.219,0.359,-0.094
2016-01-15 11:06:11.650,1.230,0.398,-0.125
2016-01-15 11:06:11.663,1.238,0.426,-0.156
2016-01-15 11:06:11.675,1.238,0.441,-0.188
2016-01-15 11:06:11.688,1.227,0.469,-0.199
2016-01-15 11:06:11.700,1.203,0.457,-0.188
2016-01-15 11:06:11.713,1.168,0.402,-0.172
2016-01-15 11:06:11.725,1.164,0.367,-0.156
2016-01-15 11:06:11.738,1.156,0.363,-0.160
2016-01-15 11:06:11.750,1.145,0.387,-0.164
2016-01-15 11:06:11.763,1.129,0.406,-0.168
2016-01-15 11:06:11.775,1.102,0.414,-0.184
2016-01-15 11:06:11.788,1.078,0.422,-0.195
2016-01-15 11:06:11.800,1.055,0.414,-0.184
2016-01-15 11:06:11.813,1.043,0.352,-0.168
2016-01-15 11:06:11.825,1.059,0.293,-0.176
2016-01-15 11:06:11.838,1.086,0.293,-0.188
2016-01-15 11:06:11.850,1.090,0.316,-0.211
2016-01-15 11:06:11.863,1.070,0.328,-0.211
2016-01-15 11:06:11.875,1.035,0.316,-0.199
2016-01-15 11:06:11.888,1.027,0.277,-0.227
2016-01-15 11:06:11.900,1.090,0.426,-0.387
2016-01-15 11:06:11.913,1.133,0.543,-0.473
2016-01-15 11:06:11.925,1.129,0.305,-0.340
2016-01-15 11:06:11.938,1.039,0.051,-0.141
2016-01-15 11:06:11.950,0.941,-0.137,-0.059
2016-01-15 11:06:11.963,0.910,-0.238,-0.078
2016-01-15 11:06:11.975,0.938,-0.160,-0.105
2016-01-15 11:06:11.988,0.992,0.074,-0.098
2016-01-15 11:06:12.000,1.012,0.152,-0.074
2016-01-15 11:06:12.013,1.020,0.035,-0.059
2016-01-15 11:06:12.025,0.996,-0.063,-0.055
2016-01-15 11:06:12.038,1.000,-0.055,-0.039
2016-01-15 11:06:12.050,1.020,0.000,-0.035
2016-01-15 11:06:12.063,1.031,0.047,-0.035
2016-01-15 11:06:12.075,1.000,0.031,-0.031
2016-01-15 11:06:12.088,0.973,-0.027,-0.035
2016-01-15 11:06:12.100,0.961,-0.012,-0.051
2016-01-15 11:06:12.113,0.961,0.020,-0.059
2016-01-15 11:06:12.125,0.973,0.016,-0.070
2016-01-15 11:06:12.138,0.980,-0.027,-0.098
2016-01-15 11:06:12.150,0.988,-0.039,-0.121
2016-01-15 11:06:12.163,0.996,0.008,-0.145
2016-01-15 11:06:12.175,1.004,0.043,-0.152
2016-01-15 11:06:12.188,1.000,0.020,-0.133
2016-01-15 11:06:12.200,0.996,-0.004,-0.105
2016-01-15 11:06:12.213,0.996,-0.031,-0.086
2016-01-15 11:06:12.225,1.000,-0.039,-0.082
2016-01-15 11:06:12.238,1.023,-0.051,-0.074
2016-01-15 11:06:12.250,1.047,-0.051,-0.082
2016-01-15 11:06:12.263,1.059,-0.047,-0.055
2016-01-15 11:06:12.275,1.055,-0.055,-0.035
2016-01-15 11:06:12.288,1.035,-0.043,-0.055
2016-01-15 11:06:12.300,1.031,-0.059,-0.074
2016-01-15 11:06:12.313,1.023,-0.055,-0.105
2016-01-15 11:06:12.325,1.023,-0.051,-0.125
2016-01-15 11:06:12.338,1.020,-0.043,-0.145
2016-01-15 11:06:12.350,1.023,-0.020,-0.152
2016-01-15 11:06:12.363,1.020,0.004,-0.145
2016-01-15 11:06:12.375,1.004,0.004,-0.129
2016-01-15 11:06:12.388,0.988,-0.004,-0.109
2016-01-15 11:06:12.400,0.977,-0.027,-0.094
2016-01-15 11:06:12.413,0.977,-0.043,-0.094
2016-01-15 11:06:12.425,0.984,-0.047,-0.098
2016-01-15 11:06:12.438,0.992,-0.055,-0.109
2016-01-15 11:06:12.450,1.008,-0.063,-0.137
2016-01-15 11:06:12.463,1.023,-0.035,-0.145
2016-01-15 11:06:12.475,1.027,-0.023,-0.137
2016-01-15 11:06:12.488,1.016,-0.016,-0.129
2016-01-15 11:06:12.500,1.000,-0.016,-0.125
2016-01-15 11:06:12.513,1.004,-0.031,-0.129
2016-01-15 11:06:12.525,1.012,-0.043,-0.133
2016-01-15 11:06:12.538,1.016,-0.059,-0.133
2016-01-15 11:06:12.550,1.023,-0.055,-0.137
2016-01-15 11:06:12.563,1.023,-0.031,-0.133
2016-01-15 11:06:12.575,1.012,0.004,-0.133
2016-01-15 11:06:12.588,0.988,-0.004,-0.129
2016-01-15 11:06:12.600,0.977,-0.016,-0.133
2016-01-15 11:06:12.613,0.969,-0.031,-0.129
2016-01-15 11:06:12.625,0.984,-0.035,-0.129
2016-01-15 11:06:12.638,0.988,-0.043,-0.129
2016-01-15 11:06:12.650,0.992,-0.043,-0.137
2016-01-15 11:06:12.663,1.004,-0.086,-0.133
2016-01-15 11:06:12.675,1.023,-0.074,-0.160
2016-01-15 11:06:12.688,1.035,-0.016,-0.152
2016-01-15 11:06:12.700,1.016,0.000,-0.133
2016-01-15 11:06:12.713,1.008,0.004,-0.129
2016-01-15 11:06:12.725,1.000,-0.027,-0.125
2016-01-15 11:06:12.738,0.992,-0.031,-0.129
2016-01-15 11:06:12.750,0.988,-0.051,-0.129
2016-01-15 11:06:12.763,0.984,-0.059,-0.145
2016-01-15 11:06:12.775,0.992,-0.066,-0.148
2016-01-15 11:06:12.788,1.000,-0.078,-0.152
2016-01-15 11:06:12.800,1.008,-0.074,-0.156
2016-01-15 11:06:12.813,1.004,-0.055,-0.152
2016-01-15 11:06:12.825,1.004,-0.051,-0.145
2016-01-15 11:06:12.838,1.004,-0.047,-0.145
2016-01-15 11:06:12.850,1.000,-0.066,-0.145
2016-01-15 11:06:12.863,0.996,-0.078,-0.141
2016-01-15 11:06:12.875,1.000,-0.090,-0.141
2016-01-15 11:06:12.888,1.012,-0.090,-0.148
2016-01-15 11:06:12.900,1.012,-0.066,-0.152
2016-01-15 11:06:12.913,1.004,-0.063,-0.148
2016-01-15 11:06:12.925,0.992,-0.066,-0.148
2016-01-15 11:06:12.938,0.996,-0.078,-0.148
2016-01-15 11:06:12.950,1.000,-0.074,-0.156
2016-01-15 11:06:12.963,1.000,-0.063,-0.152
2016-01-15 11:06:12.975,1.000,-0.074,-0.152
2016-01-15 11:06:12.988,1.004,-0.063,-0.160
2016-01-15 11:06:13.000,0.996,-0.051,-0.164
2016-01-15 11:06:13.013,1.004,-0.066,-0.164
2016-01-15 11:06:13.025,1.004,-0.059,-0.164
2016-01-15 11:06:13.038,0.992,-0.059,-0.160
2016-01-15 11:06:13.050,0.992,-0.059,-0.152
2016-01-15 11:06:13.063,0.996,-0.070,-0.145
2016-01-15 11:06:13.075,1.000,-0.078,-0.148
2016-01-15 11:06:13.088,1.004,-0.070,-0.156
2016-01-15 11:06:13.100,1.004,-0.070,-0.156
2016-01-15 11:06:13.113,1.000,-0.078,-0.160
2016-01-15 11:06:13.125,1.000,-0.094,-0.156
2016-01-15 11:06:13.138,1.004,-0.082,-0.156
2016-01-15 11:06:13.150,1.004,-0.066,-0.152
2016-01-15 11:06:13.163,0.996,-0.070,-0.152
2016-01-15 11:06:13.175,1.000,-0.074,-0.156
2016-01-15 11:06:13.188,0.992,-0.082,-0.156
2016-01-15 11:06:13.200,1.000,-0.086,-0.160
2016-01-15 11:06:13.213,1.000,-0.070,-0.160
2016-01-15 11:06:13.225,0.996,-0.066,-0.156
2016-01-15 11:06:13.238,0.996,-0.074,-0.156
